,Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
3272,03/10/2021,03:00,N,HB_HUBAVG,2.96
3287,03/10/2021,04:00,N,HB_HUBAVG,4.03
3302,03/10/2021,05:00,N,HB_HUBAVG,4.05
3317,03/10/2021,06:00,N,HB_HUBAVG,10.91
3332,03/10/2021,07:00,N,HB_HUBAVG,11.12
3347,03/10/2021,08:00,N,HB_HUBAVG,11.94
3362,03/10/2021,09:00,N,HB_HUBAVG,12.81
3377,03/10/2021,10:00,N,HB_HUBAVG,13.81
3392,03/10/2021,11:00,N,HB_HUBAVG,13.97
3407,03/10/2021,12:00,N,HB_HUBAVG,15.2
3422,03/10/2021,13:00,N,HB_HUBAVG,15.66
3437,03/10/2021,14:00,N,HB_HUBAVG,16.76
3452,03/10/2021,15:00,N,HB_HUBAVG,17.09
3467,03/10/2021,16:00,N,HB_HUBAVG,16.82
3482,03/10/2021,17:00,N,HB_HUBAVG,17.45
3497,03/10/2021,18:00,N,HB_HUBAVG,18.54
3512,03/10/2021,19:00,N,HB_HUBAVG,26.36
3527,03/10/2021,20:00,N,HB_HUBAVG,19.93
3542,03/10/2021,21:00,N,HB_HUBAVG,17.23
3557,03/10/2021,22:00,N,HB_HUBAVG,13.2
3572,03/10/2021,23:00,N,HB_HUBAVG,13.96
3587,03/10/2021,24:00,N,HB_HUBAVG,13.04
3602,03/11/2021,01:00,N,HB_HUBAVG,1.38
3617,03/11/2021,02:00,N,HB_HUBAVG,1.47
3632,03/11/2021,03:00,N,HB_HUBAVG,2.29
3647,03/11/2021,04:00,N,HB_HUBAVG,5.22
3662,03/11/2021,05:00,N,HB_HUBAVG,8.35
3677,03/11/2021,06:00,N,HB_HUBAVG,13.74
3692,03/11/2021,07:00,N,HB_HUBAVG,20.21
3707,03/11/2021,08:00,N,HB_HUBAVG,20.28
3722,03/11/2021,09:00,N,HB_HUBAVG,21.04
3737,03/11/2021,10:00,N,HB_HUBAVG,18.75
3752,03/11/2021,11:00,N,HB_HUBAVG,22.66
3767,03/11/2021,12:00,N,HB_HUBAVG,25.91
3782,03/11/2021,13:00,N,HB_HUBAVG,27.67
3797,03/11/2021,14:00,N,HB_HUBAVG,31.16
3812,03/11/2021,15:00,N,HB_HUBAVG,29.55
3827,03/11/2021,16:00,N,HB_HUBAVG,30.76
3842,03/11/2021,17:00,N,HB_HUBAVG,31.92
3857,03/11/2021,18:00,N,HB_HUBAVG,28.67
3872,03/11/2021,19:00,N,HB_HUBAVG,31.24
3887,03/11/2021,20:00,N,HB_HUBAVG,23.42
3902,03/11/2021,21:00,N,HB_HUBAVG,18.41
3917,03/11/2021,22:00,N,HB_HUBAVG,15.31
3932,03/11/2021,23:00,N,HB_HUBAVG,14.38
3947,03/11/2021,24:00,N,HB_HUBAVG,11.74
3962,03/12/2021,01:00,N,HB_HUBAVG,12.58
3977,03/12/2021,02:00,N,HB_HUBAVG,8.72
3992,03/12/2021,03:00,N,HB_HUBAVG,9.05
4007,03/12/2021,04:00,N,HB_HUBAVG,9.93
4022,03/12/2021,05:00,N,HB_HUBAVG,10.55
4037,03/12/2021,06:00,N,HB_HUBAVG,15.0
4052,03/12/2021,07:00,N,HB_HUBAVG,16.04
4067,03/12/2021,08:00,N,HB_HUBAVG,16.84
4082,03/12/2021,09:00,N,HB_HUBAVG,16.66
4097,03/12/2021,10:00,N,HB_HUBAVG,18.7
4112,03/12/2021,11:00,N,HB_HUBAVG,20.6
4127,03/12/2021,12:00,N,HB_HUBAVG,23.77
4142,03/12/2021,13:00,N,HB_HUBAVG,22.74
4157,03/12/2021,14:00,N,HB_HUBAVG,25.14
4172,03/12/2021,15:00,N,HB_HUBAVG,25.54
4187,03/12/2021,16:00,N,HB_HUBAVG,27.08
4202,03/12/2021,17:00,N,HB_HUBAVG,31.74
4217,03/12/2021,18:00,N,HB_HUBAVG,29.6
4232,03/12/2021,19:00,N,HB_HUBAVG,42.43
4247,03/12/2021,20:00,N,HB_HUBAVG,23.1
4262,03/12/2021,21:00,N,HB_HUBAVG,20.66
4277,03/12/2021,22:00,N,HB_HUBAVG,16.0
4292,03/12/2021,23:00,N,HB_HUBAVG,17.63
4307,03/12/2021,24:00,N,HB_HUBAVG,18.45
4322,03/13/2021,01:00,N,HB_HUBAVG,16.14
4337,03/13/2021,02:00,N,HB_HUBAVG,13.88
4352,03/13/2021,03:00,N,HB_HUBAVG,11.31
4367,03/13/2021,04:00,N,HB_HUBAVG,10.05
4382,03/13/2021,05:00,N,HB_HUBAVG,9.32
4397,03/13/2021,06:00,N,HB_HUBAVG,6.42
4412,03/13/2021,07:00,N,HB_HUBAVG,6.64
4427,03/13/2021,08:00,N,HB_HUBAVG,7.32
4442,03/13/2021,09:00,N,HB_HUBAVG,9.57
4457,03/13/2021,10:00,N,HB_HUBAVG,11.56
4472,03/13/2021,11:00,N,HB_HUBAVG,11.23
4487,03/13/2021,12:00,N,HB_HUBAVG,12.67
4502,03/13/2021,13:00,N,HB_HUBAVG,11.62
4517,03/13/2021,14:00,N,HB_HUBAVG,13.09
4532,03/13/2021,15:00,N,HB_HUBAVG,14.01
4547,03/13/2021,16:00,N,HB_HUBAVG,15.86
4562,03/13/2021,17:00,N,HB_HUBAVG,16.67
4577,03/13/2021,18:00,N,HB_HUBAVG,18.18
4592,03/13/2021,19:00,N,HB_HUBAVG,22.62
4607,03/13/2021,20:00,N,HB_HUBAVG,21.26
4622,03/13/2021,21:00,N,HB_HUBAVG,26.5
4637,03/13/2021,22:00,N,HB_HUBAVG,23.37
4652,03/13/2021,23:00,N,HB_HUBAVG,21.71
4667,03/13/2021,24:00,N,HB_HUBAVG,17.53
4682,03/14/2021,01:00,N,HB_HUBAVG,17.7
4697,03/14/2021,02:00,N,HB_HUBAVG,15.09
4712,03/14/2021,04:00,N,HB_HUBAVG,13.92
4727,03/14/2021,05:00,N,HB_HUBAVG,13.41
4742,03/14/2021,06:00,N,HB_HUBAVG,14.29
4757,03/14/2021,07:00,N,HB_HUBAVG,12.62
4772,03/14/2021,08:00,N,HB_HUBAVG,15.01
4787,03/14/2021,09:00,N,HB_HUBAVG,17.0
4802,03/14/2021,10:00,N,HB_HUBAVG,19.55
4817,03/14/2021,11:00,N,HB_HUBAVG,16.4
4832,03/14/2021,12:00,N,HB_HUBAVG,14.55
4847,03/14/2021,13:00,N,HB_HUBAVG,14.98
4862,03/14/2021,14:00,N,HB_HUBAVG,14.72
4877,03/14/2021,15:00,N,HB_HUBAVG,14.33
4892,03/14/2021,16:00,N,HB_HUBAVG,13.97
4907,03/14/2021,17:00,N,HB_HUBAVG,13.05
4922,03/14/2021,18:00,N,HB_HUBAVG,13.65
4937,03/14/2021,19:00,N,HB_HUBAVG,17.98
4952,03/14/2021,20:00,N,HB_HUBAVG,29.41
4967,03/14/2021,21:00,N,HB_HUBAVG,31.46
4982,03/14/2021,22:00,N,HB_HUBAVG,20.76
4997,03/14/2021,23:00,N,HB_HUBAVG,20.17
5012,03/14/2021,24:00,N,HB_HUBAVG,17.82
5027,03/15/2021,01:00,N,HB_HUBAVG,13.74
5042,03/15/2021,02:00,N,HB_HUBAVG,9.31
5057,03/15/2021,03:00,N,HB_HUBAVG,10.63
5072,03/15/2021,04:00,N,HB_HUBAVG,12.43
5087,03/15/2021,05:00,N,HB_HUBAVG,14.01
5102,03/15/2021,06:00,N,HB_HUBAVG,22.32
5117,03/15/2021,07:00,N,HB_HUBAVG,22.11
5132,03/15/2021,08:00,N,HB_HUBAVG,23.98
5147,03/15/2021,09:00,N,HB_HUBAVG,24.66
5162,03/15/2021,10:00,N,HB_HUBAVG,23.62
5177,03/15/2021,11:00,N,HB_HUBAVG,24.46
5192,03/15/2021,12:00,N,HB_HUBAVG,26.69
5207,03/15/2021,13:00,N,HB_HUBAVG,29.36
5222,03/15/2021,14:00,N,HB_HUBAVG,32.77
5237,03/15/2021,15:00,N,HB_HUBAVG,33.9
5252,03/15/2021,16:00,N,HB_HUBAVG,40.21
5267,03/15/2021,17:00,N,HB_HUBAVG,42.52
5282,03/15/2021,18:00,N,HB_HUBAVG,40.85
5297,03/15/2021,19:00,N,HB_HUBAVG,59.47
5312,03/15/2021,20:00,N,HB_HUBAVG,72.91
5327,03/15/2021,21:00,N,HB_HUBAVG,49.46
5342,03/15/2021,22:00,N,HB_HUBAVG,28.85
5357,03/15/2021,23:00,N,HB_HUBAVG,23.1
5372,03/15/2021,24:00,N,HB_HUBAVG,20.66
5387,03/16/2021,01:00,N,HB_HUBAVG,19.86
5402,03/16/2021,02:00,N,HB_HUBAVG,16.05
5417,03/16/2021,03:00,N,HB_HUBAVG,15.0
5432,03/16/2021,04:00,N,HB_HUBAVG,15.08
5447,03/16/2021,05:00,N,HB_HUBAVG,15.55
5462,03/16/2021,06:00,N,HB_HUBAVG,18.95
5477,03/16/2021,07:00,N,HB_HUBAVG,20.4
5492,03/16/2021,08:00,N,HB_HUBAVG,23.09
5507,03/16/2021,09:00,N,HB_HUBAVG,23.93
5522,03/16/2021,10:00,N,HB_HUBAVG,21.66
5537,03/16/2021,11:00,N,HB_HUBAVG,24.47
5552,03/16/2021,12:00,N,HB_HUBAVG,24.0
5567,03/16/2021,13:00,N,HB_HUBAVG,23.56
5582,03/16/2021,14:00,N,HB_HUBAVG,23.74
5597,03/16/2021,15:00,N,HB_HUBAVG,28.15
5612,03/16/2021,16:00,N,HB_HUBAVG,25.9
5627,03/16/2021,17:00,N,HB_HUBAVG,31.4
5642,03/16/2021,18:00,N,HB_HUBAVG,30.99
5657,03/16/2021,19:00,N,HB_HUBAVG,37.0
5672,03/16/2021,20:00,N,HB_HUBAVG,29.83
5687,03/16/2021,21:00,N,HB_HUBAVG,24.3
5702,03/16/2021,22:00,N,HB_HUBAVG,20.74
5717,03/16/2021,23:00,N,HB_HUBAVG,20.18
5732,03/16/2021,24:00,N,HB_HUBAVG,16.25
5747,03/17/2021,01:00,N,HB_HUBAVG,13.17
5762,03/17/2021,02:00,N,HB_HUBAVG,9.72
5777,03/17/2021,03:00,N,HB_HUBAVG,5.6
5792,03/17/2021,04:00,N,HB_HUBAVG,7.59
5807,03/17/2021,05:00,N,HB_HUBAVG,12.81
5822,03/17/2021,06:00,N,HB_HUBAVG,16.19
5837,03/17/2021,07:00,N,HB_HUBAVG,20.05
5852,03/17/2021,08:00,N,HB_HUBAVG,20.42
5867,03/17/2021,09:00,N,HB_HUBAVG,19.64
5882,03/17/2021,10:00,N,HB_HUBAVG,17.46
5897,03/17/2021,11:00,N,HB_HUBAVG,17.23
5912,03/17/2021,12:00,N,HB_HUBAVG,15.96
5927,03/17/2021,13:00,N,HB_HUBAVG,15.59
5942,03/17/2021,14:00,N,HB_HUBAVG,15.85
5957,03/17/2021,15:00,N,HB_HUBAVG,15.54
5972,03/17/2021,16:00,N,HB_HUBAVG,16.34
5987,03/17/2021,17:00,N,HB_HUBAVG,17.32
6002,03/17/2021,18:00,N,HB_HUBAVG,18.74
6017,03/17/2021,19:00,N,HB_HUBAVG,24.17
6032,03/17/2021,20:00,N,HB_HUBAVG,35.35
6047,03/17/2021,21:00,N,HB_HUBAVG,37.09
6062,03/17/2021,22:00,N,HB_HUBAVG,24.24
6077,03/17/2021,23:00,N,HB_HUBAVG,22.3
6092,03/17/2021,24:00,N,HB_HUBAVG,20.28
6107,03/18/2021,01:00,N,HB_HUBAVG,15.58
6122,03/18/2021,02:00,N,HB_HUBAVG,11.9
6137,03/18/2021,03:00,N,HB_HUBAVG,7.55
6152,03/18/2021,04:00,N,HB_HUBAVG,8.39
6167,03/18/2021,05:00,N,HB_HUBAVG,11.25
6182,03/18/2021,06:00,N,HB_HUBAVG,15.74
6197,03/18/2021,07:00,N,HB_HUBAVG,24.4
6212,03/18/2021,08:00,N,HB_HUBAVG,26.43
6227,03/18/2021,09:00,N,HB_HUBAVG,26.24
6242,03/18/2021,10:00,N,HB_HUBAVG,21.01
6257,03/18/2021,11:00,N,HB_HUBAVG,19.33
6272,03/18/2021,12:00,N,HB_HUBAVG,19.41
6287,03/18/2021,13:00,N,HB_HUBAVG,18.69
6302,03/18/2021,14:00,N,HB_HUBAVG,18.68
6317,03/18/2021,15:00,N,HB_HUBAVG,17.94
6332,03/18/2021,16:00,N,HB_HUBAVG,20.03
6347,03/18/2021,17:00,N,HB_HUBAVG,20.48
6362,03/18/2021,18:00,N,HB_HUBAVG,20.24
6377,03/18/2021,19:00,N,HB_HUBAVG,31.87
6392,03/18/2021,20:00,N,HB_HUBAVG,65.01
6407,03/18/2021,21:00,N,HB_HUBAVG,45.23
6422,03/18/2021,22:00,N,HB_HUBAVG,26.17
6437,03/18/2021,23:00,N,HB_HUBAVG,24.25
6452,03/18/2021,24:00,N,HB_HUBAVG,19.75
6467,03/19/2021,01:00,N,HB_HUBAVG,16.27
6482,03/19/2021,02:00,N,HB_HUBAVG,15.48
6497,03/19/2021,03:00,N,HB_HUBAVG,15.96
6512,03/19/2021,04:00,N,HB_HUBAVG,16.37
6527,03/19/2021,05:00,N,HB_HUBAVG,18.68
6542,03/19/2021,06:00,N,HB_HUBAVG,28.29
6557,03/19/2021,07:00,N,HB_HUBAVG,46.89
6572,03/19/2021,08:00,N,HB_HUBAVG,57.42
6587,03/19/2021,09:00,N,HB_HUBAVG,41.51
6602,03/19/2021,10:00,N,HB_HUBAVG,29.85
6617,03/19/2021,11:00,N,HB_HUBAVG,28.08
6632,03/19/2021,12:00,N,HB_HUBAVG,29.1
6647,03/19/2021,13:00,N,HB_HUBAVG,29.49
6662,03/19/2021,14:00,N,HB_HUBAVG,26.08
6677,03/19/2021,15:00,N,HB_HUBAVG,24.9
6692,03/19/2021,16:00,N,HB_HUBAVG,24.72
6707,03/19/2021,17:00,N,HB_HUBAVG,24.88
6722,03/19/2021,18:00,N,HB_HUBAVG,26.41
6737,03/19/2021,19:00,N,HB_HUBAVG,30.98
6752,03/19/2021,20:00,N,HB_HUBAVG,37.82
6767,03/19/2021,21:00,N,HB_HUBAVG,30.7
6782,03/19/2021,22:00,N,HB_HUBAVG,24.17
6797,03/19/2021,23:00,N,HB_HUBAVG,21.69
6812,03/19/2021,24:00,N,HB_HUBAVG,19.24
6827,03/20/2021,01:00,N,HB_HUBAVG,20.08
6842,03/20/2021,02:00,N,HB_HUBAVG,17.24
6857,03/20/2021,03:00,N,HB_HUBAVG,17.05
6872,03/20/2021,04:00,N,HB_HUBAVG,16.49
6887,03/20/2021,05:00,N,HB_HUBAVG,16.78
6902,03/20/2021,06:00,N,HB_HUBAVG,20.56
6917,03/20/2021,07:00,N,HB_HUBAVG,31.18
6932,03/20/2021,08:00,N,HB_HUBAVG,33.44
6947,03/20/2021,09:00,N,HB_HUBAVG,33.53
6962,03/20/2021,10:00,N,HB_HUBAVG,29.01
6977,03/20/2021,11:00,N,HB_HUBAVG,22.33
6992,03/20/2021,12:00,N,HB_HUBAVG,21.37
7007,03/20/2021,13:00,N,HB_HUBAVG,24.83
7022,03/20/2021,14:00,N,HB_HUBAVG,22.6
7037,03/20/2021,15:00,N,HB_HUBAVG,20.17
7052,03/20/2021,16:00,N,HB_HUBAVG,18.81
7067,03/20/2021,17:00,N,HB_HUBAVG,16.2
7082,03/20/2021,18:00,N,HB_HUBAVG,15.6
7097,03/20/2021,19:00,N,HB_HUBAVG,20.65
7112,03/20/2021,20:00,N,HB_HUBAVG,28.31
7127,03/20/2021,21:00,N,HB_HUBAVG,20.7
7142,03/20/2021,22:00,N,HB_HUBAVG,17.13
7157,03/20/2021,23:00,N,HB_HUBAVG,15.12
7172,03/20/2021,24:00,N,HB_HUBAVG,14.24
7187,03/21/2021,01:00,N,HB_HUBAVG,13.0
7202,03/21/2021,02:00,N,HB_HUBAVG,10.21
7217,03/21/2021,03:00,N,HB_HUBAVG,9.73
7232,03/21/2021,04:00,N,HB_HUBAVG,11.38
7247,03/21/2021,05:00,N,HB_HUBAVG,13.09
7262,03/21/2021,06:00,N,HB_HUBAVG,14.9
7277,03/21/2021,07:00,N,HB_HUBAVG,15.09
7292,03/21/2021,08:00,N,HB_HUBAVG,19.89
7307,03/21/2021,09:00,N,HB_HUBAVG,23.06
7322,03/21/2021,10:00,N,HB_HUBAVG,19.06
7337,03/21/2021,11:00,N,HB_HUBAVG,14.7
7352,03/21/2021,12:00,N,HB_HUBAVG,13.44
7367,03/21/2021,13:00,N,HB_HUBAVG,12.84
7382,03/21/2021,14:00,N,HB_HUBAVG,13.51
7397,03/21/2021,15:00,N,HB_HUBAVG,12.62
7412,03/21/2021,16:00,N,HB_HUBAVG,12.57
7427,03/21/2021,17:00,N,HB_HUBAVG,11.72
7442,03/21/2021,18:00,N,HB_HUBAVG,12.86
7457,03/21/2021,19:00,N,HB_HUBAVG,17.11
7472,03/21/2021,20:00,N,HB_HUBAVG,25.18
7487,03/21/2021,21:00,N,HB_HUBAVG,22.61
7502,03/21/2021,22:00,N,HB_HUBAVG,15.19
7517,03/21/2021,23:00,N,HB_HUBAVG,12.83
7532,03/21/2021,24:00,N,HB_HUBAVG,9.35
7547,03/22/2021,01:00,N,HB_HUBAVG,7.45
7562,03/22/2021,02:00,N,HB_HUBAVG,4.14
7577,03/22/2021,03:00,N,HB_HUBAVG,3.98
7592,03/22/2021,04:00,N,HB_HUBAVG,4.39
7607,03/22/2021,05:00,N,HB_HUBAVG,7.7
7622,03/22/2021,06:00,N,HB_HUBAVG,14.65
7637,03/22/2021,07:00,N,HB_HUBAVG,15.48
7652,03/22/2021,08:00,N,HB_HUBAVG,17.5
7667,03/22/2021,09:00,N,HB_HUBAVG,18.53
7682,03/22/2021,10:00,N,HB_HUBAVG,18.14
7697,03/22/2021,11:00,N,HB_HUBAVG,13.65
7712,03/22/2021,12:00,N,HB_HUBAVG,13.61
7727,03/22/2021,13:00,N,HB_HUBAVG,12.79
7742,03/22/2021,14:00,N,HB_HUBAVG,15.12
7757,03/22/2021,15:00,N,HB_HUBAVG,14.04
7772,03/22/2021,16:00,N,HB_HUBAVG,15.7
7787,03/22/2021,17:00,N,HB_HUBAVG,16.84
7802,03/22/2021,18:00,N,HB_HUBAVG,20.09
7817,03/22/2021,19:00,N,HB_HUBAVG,22.98
7832,03/22/2021,20:00,N,HB_HUBAVG,39.45
7847,03/22/2021,21:00,N,HB_HUBAVG,29.32
7862,03/22/2021,22:00,N,HB_HUBAVG,23.92
7877,03/22/2021,23:00,N,HB_HUBAVG,25.18
7892,03/22/2021,24:00,N,HB_HUBAVG,21.6
7907,03/23/2021,01:00,N,HB_HUBAVG,16.73
7922,03/23/2021,02:00,N,HB_HUBAVG,16.45
7937,03/23/2021,03:00,N,HB_HUBAVG,16.84
7952,03/23/2021,04:00,N,HB_HUBAVG,17.24
7967,03/23/2021,05:00,N,HB_HUBAVG,18.27
7982,03/23/2021,06:00,N,HB_HUBAVG,24.98
7997,03/23/2021,07:00,N,HB_HUBAVG,27.05
8012,03/23/2021,08:00,N,HB_HUBAVG,27.3
8027,03/23/2021,09:00,N,HB_HUBAVG,27.2
8042,03/23/2021,10:00,N,HB_HUBAVG,25.36
8057,03/23/2021,11:00,N,HB_HUBAVG,25.6
8072,03/23/2021,12:00,N,HB_HUBAVG,29.53
8087,03/23/2021,13:00,N,HB_HUBAVG,32.94
8102,03/23/2021,14:00,N,HB_HUBAVG,36.58
8117,03/23/2021,15:00,N,HB_HUBAVG,41.54
8132,03/23/2021,16:00,N,HB_HUBAVG,48.56
8147,03/23/2021,17:00,N,HB_HUBAVG,53.88
8162,03/23/2021,18:00,N,HB_HUBAVG,51.22
8177,03/23/2021,19:00,N,HB_HUBAVG,64.68
8192,03/23/2021,20:00,N,HB_HUBAVG,83.79
8207,03/23/2021,21:00,N,HB_HUBAVG,38.85
8222,03/23/2021,22:00,N,HB_HUBAVG,22.68
8237,03/23/2021,23:00,N,HB_HUBAVG,18.53
8252,03/23/2021,24:00,N,HB_HUBAVG,16.83
8267,03/24/2021,01:00,N,HB_HUBAVG,14.79
8282,03/24/2021,02:00,N,HB_HUBAVG,8.93
8297,03/24/2021,03:00,N,HB_HUBAVG,6.56
8312,03/24/2021,04:00,N,HB_HUBAVG,9.16
8327,03/24/2021,05:00,N,HB_HUBAVG,12.4
8342,03/24/2021,06:00,N,HB_HUBAVG,15.4
8357,03/24/2021,07:00,N,HB_HUBAVG,20.54
8372,03/24/2021,08:00,N,HB_HUBAVG,22.48
8387,03/24/2021,09:00,N,HB_HUBAVG,22.45
8402,03/24/2021,10:00,N,HB_HUBAVG,20.94
8417,03/24/2021,11:00,N,HB_HUBAVG,21.34
8432,03/24/2021,12:00,N,HB_HUBAVG,22.95
8447,03/24/2021,13:00,N,HB_HUBAVG,25.08
8462,03/24/2021,14:00,N,HB_HUBAVG,27.63
8477,03/24/2021,15:00,N,HB_HUBAVG,31.25
8492,03/24/2021,16:00,N,HB_HUBAVG,37.49
8507,03/24/2021,17:00,N,HB_HUBAVG,39.09
8522,03/24/2021,18:00,N,HB_HUBAVG,36.38
8537,03/24/2021,19:00,N,HB_HUBAVG,41.09
8552,03/24/2021,20:00,N,HB_HUBAVG,57.2
8567,03/24/2021,21:00,N,HB_HUBAVG,31.46
8582,03/24/2021,22:00,N,HB_HUBAVG,24.21
8597,03/24/2021,23:00,N,HB_HUBAVG,18.57
8612,03/24/2021,24:00,N,HB_HUBAVG,17.45
8627,03/25/2021,01:00,N,HB_HUBAVG,17.7
8642,03/25/2021,02:00,N,HB_HUBAVG,17.51
8657,03/25/2021,03:00,N,HB_HUBAVG,18.08
8672,03/25/2021,04:00,N,HB_HUBAVG,18.1
8687,03/25/2021,05:00,N,HB_HUBAVG,18.12
8702,03/25/2021,06:00,N,HB_HUBAVG,18.99
8717,03/25/2021,07:00,N,HB_HUBAVG,29.0
8732,03/25/2021,08:00,N,HB_HUBAVG,28.17
8747,03/25/2021,09:00,N,HB_HUBAVG,27.57
8762,03/25/2021,10:00,N,HB_HUBAVG,24.74
8777,03/25/2021,11:00,N,HB_HUBAVG,23.27
8792,03/25/2021,12:00,N,HB_HUBAVG,24.44
8807,03/25/2021,13:00,N,HB_HUBAVG,24.43
8822,03/25/2021,14:00,N,HB_HUBAVG,21.86
8837,03/25/2021,15:00,N,HB_HUBAVG,24.46
8852,03/25/2021,16:00,N,HB_HUBAVG,28.34
8867,03/25/2021,17:00,N,HB_HUBAVG,32.82
8882,03/25/2021,18:00,N,HB_HUBAVG,31.99
8897,03/25/2021,19:00,N,HB_HUBAVG,52.15
8912,03/25/2021,20:00,N,HB_HUBAVG,99.9
8927,03/25/2021,21:00,N,HB_HUBAVG,41.55
8942,03/25/2021,22:00,N,HB_HUBAVG,29.18
8957,03/25/2021,23:00,N,HB_HUBAVG,20.97
8972,03/25/2021,24:00,N,HB_HUBAVG,18.2
8987,03/26/2021,01:00,N,HB_HUBAVG,14.33
9002,03/26/2021,02:00,N,HB_HUBAVG,6.7
9017,03/26/2021,03:00,N,HB_HUBAVG,4.93
9032,03/26/2021,04:00,N,HB_HUBAVG,7.37
9047,03/26/2021,05:00,N,HB_HUBAVG,10.74
9062,03/26/2021,06:00,N,HB_HUBAVG,14.91
9077,03/26/2021,07:00,N,HB_HUBAVG,17.65
9092,03/26/2021,08:00,N,HB_HUBAVG,17.26
9107,03/26/2021,09:00,N,HB_HUBAVG,16.48
9122,03/26/2021,10:00,N,HB_HUBAVG,17.66
9137,03/26/2021,11:00,N,HB_HUBAVG,16.3
9152,03/26/2021,12:00,N,HB_HUBAVG,15.39
9167,03/26/2021,13:00,N,HB_HUBAVG,17.65
9182,03/26/2021,14:00,N,HB_HUBAVG,21.8
9197,03/26/2021,15:00,N,HB_HUBAVG,25.08
9212,03/26/2021,16:00,N,HB_HUBAVG,27.36
9227,03/26/2021,17:00,N,HB_HUBAVG,29.92
9242,03/26/2021,18:00,N,HB_HUBAVG,28.23
9257,03/26/2021,19:00,N,HB_HUBAVG,41.22
9272,03/26/2021,20:00,N,HB_HUBAVG,53.09
9287,03/26/2021,21:00,N,HB_HUBAVG,33.05
9302,03/26/2021,22:00,N,HB_HUBAVG,21.74
9317,03/26/2021,23:00,N,HB_HUBAVG,17.96
9332,03/26/2021,24:00,N,HB_HUBAVG,20.86
9347,03/27/2021,01:00,N,HB_HUBAVG,24.07
9362,03/27/2021,02:00,N,HB_HUBAVG,17.71
9377,03/27/2021,03:00,N,HB_HUBAVG,19.62
9392,03/27/2021,04:00,N,HB_HUBAVG,17.22
9407,03/27/2021,05:00,N,HB_HUBAVG,17.55
9422,03/27/2021,06:00,N,HB_HUBAVG,17.67
9437,03/27/2021,07:00,N,HB_HUBAVG,22.47
9452,03/27/2021,08:00,N,HB_HUBAVG,22.1
9467,03/27/2021,09:00,N,HB_HUBAVG,22.99
9482,03/27/2021,10:00,N,HB_HUBAVG,19.99
9497,03/27/2021,11:00,N,HB_HUBAVG,20.6
9512,03/27/2021,12:00,N,HB_HUBAVG,22.76
9527,03/27/2021,13:00,N,HB_HUBAVG,26.9
9542,03/27/2021,14:00,N,HB_HUBAVG,27.7
9557,03/27/2021,15:00,N,HB_HUBAVG,30.02
9572,03/27/2021,16:00,N,HB_HUBAVG,33.45
9587,03/27/2021,17:00,N,HB_HUBAVG,34.53
9602,03/27/2021,18:00,N,HB_HUBAVG,32.16
9617,03/27/2021,19:00,N,HB_HUBAVG,37.63
9632,03/27/2021,20:00,N,HB_HUBAVG,32.94
9647,03/27/2021,21:00,N,HB_HUBAVG,25.49
9662,03/27/2021,22:00,N,HB_HUBAVG,21.54
9677,03/27/2021,23:00,N,HB_HUBAVG,19.71
9692,03/27/2021,24:00,N,HB_HUBAVG,17.06
9707,03/28/2021,01:00,N,HB_HUBAVG,16.59
9722,03/28/2021,02:00,N,HB_HUBAVG,15.2
9737,03/28/2021,03:00,N,HB_HUBAVG,14.81
9752,03/28/2021,04:00,N,HB_HUBAVG,15.49
9767,03/28/2021,05:00,N,HB_HUBAVG,16.36
9782,03/28/2021,06:00,N,HB_HUBAVG,17.3
9797,03/28/2021,07:00,N,HB_HUBAVG,18.33
9812,03/28/2021,08:00,N,HB_HUBAVG,25.22
9827,03/28/2021,09:00,N,HB_HUBAVG,23.6
9842,03/28/2021,10:00,N,HB_HUBAVG,20.03
9857,03/28/2021,11:00,N,HB_HUBAVG,21.51
9872,03/28/2021,12:00,N,HB_HUBAVG,22.51
9887,03/28/2021,13:00,N,HB_HUBAVG,22.63
9902,03/28/2021,14:00,N,HB_HUBAVG,23.23
9917,03/28/2021,15:00,N,HB_HUBAVG,23.81
9932,03/28/2021,16:00,N,HB_HUBAVG,23.14
9947,03/28/2021,17:00,N,HB_HUBAVG,25.17
9962,03/28/2021,18:00,N,HB_HUBAVG,26.35
9977,03/28/2021,19:00,N,HB_HUBAVG,32.99
9992,03/28/2021,20:00,N,HB_HUBAVG,71.57
10007,03/28/2021,21:00,N,HB_HUBAVG,39.98
10022,03/28/2021,22:00,N,HB_HUBAVG,25.06
10037,03/28/2021,23:00,N,HB_HUBAVG,21.33
10052,03/28/2021,24:00,N,HB_HUBAVG,17.59
10067,03/29/2021,01:00,N,HB_HUBAVG,21.13
10082,03/29/2021,02:00,N,HB_HUBAVG,13.86
10097,03/29/2021,03:00,N,HB_HUBAVG,8.66
10112,03/29/2021,04:00,N,HB_HUBAVG,10.08
10127,03/29/2021,05:00,N,HB_HUBAVG,13.85
10142,03/29/2021,06:00,N,HB_HUBAVG,19.75
10157,03/29/2021,07:00,N,HB_HUBAVG,24.86
10172,03/29/2021,08:00,N,HB_HUBAVG,26.32
10187,03/29/2021,09:00,N,HB_HUBAVG,23.47
10202,03/29/2021,10:00,N,HB_HUBAVG,20.19
10217,03/29/2021,11:00,N,HB_HUBAVG,16.9
10232,03/29/2021,12:00,N,HB_HUBAVG,15.3
