,Month,Day,Hour,331111,325110,324110,322130,322121,311221,325199,325311,322110,325181,327410
4593,7,3,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4594,7,3,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4595,7,3,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4596,7,3,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4597,7,3,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4598,7,3,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4599,7,3,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4600,7,3,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4601,7,3,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4602,7,3,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4603,7,3,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4604,7,3,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4605,7,3,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4606,7,3,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4607,7,3,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1
4608,7,4,0,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.45266667,1,1,1
4609,7,4,1,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.194,1,1,1
4610,7,4,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4611,7,4,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4612,7,4,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4613,7,4,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1
4614,7,4,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1
4615,7,4,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4616,7,4,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4617,7,4,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4618,7,4,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4619,7,4,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4620,7,4,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4621,7,4,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4622,7,4,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4623,7,4,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4624,7,4,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4625,7,4,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4626,7,4,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4627,7,4,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4628,7,4,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4629,7,4,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4630,7,4,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4631,7,4,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1
4632,7,5,0,1,0.67992777,0.7593261,1,1,0.73333335,0.7459919,0.45266667,1,1,1
4633,7,5,1,1,0.67434746,0.7511730999999999,1,1,0.46666667,0.72480947,0.194,1,1,1
4634,7,5,2,1,0.66876715,0.7430201,1,1,0.2,0.703627,0.194,1,1,1
4635,7,5,3,1,0.66876715,0.7430201,1,1,0.2,0.703627,0.194,1,1,1
4636,7,5,4,1,0.66876715,0.7430201,1,1,0.2,0.703627,0.194,1,1,1
4637,7,5,5,1,0.6795535,0.7478859999999999,1,1,0.46666667,0.7250585999999999,0.45266667,1,1,1
4638,7,5,6,1,0.69033986,0.75275195,1,1,0.73333335,0.7464901999999999,0.71133333,1,1,1
4639,7,5,7,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4640,7,5,8,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4641,7,5,9,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4642,7,5,10,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4643,7,5,11,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4644,7,5,12,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4645,7,5,13,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4646,7,5,14,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4647,7,5,15,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4648,7,5,16,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4649,7,5,17,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4650,7,5,18,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4651,7,5,19,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4652,7,5,20,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4653,7,5,21,1,0.7011261999999999,0.75761783,1,1,0.73333335,0.7679218000000001,0.97,1,1,1
4654,7,5,22,1,0.7011261999999999,0.75761783,1,1,0.46666667,0.7679218000000001,0.97,1,1,1
4655,7,5,23,1,0.7011261999999999,0.75761783,1,1,0.2,0.7492634,0.71133333,1,1,1
4656,7,6,0,1,0.68577456,0.75385016,1,1,0.2,0.73060495,0.45266667,1,1,1
4657,7,6,1,1,0.6704229,0.75008243,1,1,0.2,0.71194655,0.194,1,1,1
4658,7,6,2,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4659,7,6,3,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4660,7,6,4,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4661,7,6,5,1,0.6621215,0.75216025,1,1,0.2,0.73155797,0.194,1,1,1
4662,7,6,6,1,0.66917175,0.75800574,1,1,0.2,0.7511694,0.194,1,1,1
4663,7,6,7,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.45266667,1,1,1
4664,7,6,8,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.71133333,1,1,1
4665,7,6,9,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4666,7,6,10,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4667,7,6,11,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4668,7,6,12,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4669,7,6,13,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4670,7,6,14,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4671,7,6,15,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4672,7,6,16,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4673,7,6,17,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.71133333,1,1,1
4674,7,6,18,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.45266667,1,1,1
4675,7,6,19,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4676,7,6,20,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4677,7,6,21,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4678,7,6,22,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4679,7,6,23,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4680,7,0,0,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4681,7,0,1,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4682,7,0,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4683,7,0,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4684,7,0,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4685,7,0,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1
4686,7,0,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1
4687,7,0,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4688,7,0,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4689,7,0,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4690,7,0,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4691,7,0,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4692,7,0,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4693,7,0,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4694,7,0,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4695,7,0,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4696,7,0,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4697,7,0,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4698,7,0,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4699,7,0,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4700,7,0,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4701,7,0,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4702,7,0,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4703,7,0,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1
4704,7,1,0,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.45266667,1,1,1
4705,7,1,1,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.194,1,1,1
4706,7,1,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4707,7,1,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4708,7,1,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4709,7,1,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1
4710,7,1,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1
4711,7,1,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4712,7,1,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4713,7,1,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4714,7,1,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4715,7,1,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4716,7,1,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4717,7,1,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4718,7,1,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4719,7,1,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4720,7,1,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4721,7,1,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4722,7,1,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4723,7,1,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4724,7,1,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4725,7,1,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4726,7,1,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4727,7,1,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1
4728,7,2,0,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.45266667,1,1,1
4729,7,2,1,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.194,1,1,1
4730,7,2,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4731,7,2,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4732,7,2,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4733,7,2,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1
4734,7,2,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1
4735,7,2,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4736,7,2,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4737,7,2,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4738,7,2,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4739,7,2,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4740,7,2,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4741,7,2,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4742,7,2,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4743,7,2,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4744,7,2,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4745,7,2,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4746,7,2,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4747,7,2,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4748,7,2,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4749,7,2,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4750,7,2,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4751,7,2,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1
4752,7,3,0,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.45266667,1,1,1
4753,7,3,1,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.194,1,1,1
4754,7,3,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4755,7,3,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4756,7,3,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4757,7,3,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1
4758,7,3,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1
4759,7,3,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4760,7,3,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4761,7,3,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4762,7,3,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4763,7,3,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4764,7,3,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4765,7,3,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4766,7,3,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4767,7,3,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4768,7,3,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4769,7,3,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4770,7,3,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4771,7,3,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4772,7,3,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4773,7,3,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4774,7,3,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4775,7,3,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1
4776,7,4,0,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.45266667,1,1,1
4777,7,4,1,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.194,1,1,1
4778,7,4,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4779,7,4,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4780,7,4,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4781,7,4,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1
4782,7,4,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1
4783,7,4,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4784,7,4,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4785,7,4,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4786,7,4,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4787,7,4,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4788,7,4,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4789,7,4,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4790,7,4,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4791,7,4,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4792,7,4,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4793,7,4,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4794,7,4,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4795,7,4,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4796,7,4,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4797,7,4,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4798,7,4,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4799,7,4,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1
4800,7,5,0,1,0.67992777,0.7593261,1,1,0.73333335,0.7459919,0.45266667,1,1,1
4801,7,5,1,1,0.67434746,0.7511730999999999,1,1,0.46666667,0.72480947,0.194,1,1,1
4802,7,5,2,1,0.66876715,0.7430201,1,1,0.2,0.703627,0.194,1,1,1
4803,7,5,3,1,0.66876715,0.7430201,1,1,0.2,0.703627,0.194,1,1,1
4804,7,5,4,1,0.66876715,0.7430201,1,1,0.2,0.703627,0.194,1,1,1
4805,7,5,5,1,0.6795535,0.7478859999999999,1,1,0.46666667,0.7250585999999999,0.45266667,1,1,1
4806,7,5,6,1,0.69033986,0.75275195,1,1,0.73333335,0.7464901999999999,0.71133333,1,1,1
4807,7,5,7,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4808,7,5,8,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4809,7,5,9,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4810,7,5,10,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4811,7,5,11,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4812,7,5,12,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4813,7,5,13,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4814,7,5,14,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4815,7,5,15,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4816,7,5,16,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4817,7,5,17,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4818,7,5,18,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4819,7,5,19,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4820,7,5,20,1,0.7011261999999999,0.75761783,1,1,1.0,0.7679218000000001,0.97,1,1,1
4821,7,5,21,1,0.7011261999999999,0.75761783,1,1,0.73333335,0.7679218000000001,0.97,1,1,1
4822,7,5,22,1,0.7011261999999999,0.75761783,1,1,0.46666667,0.7679218000000001,0.97,1,1,1
4823,7,5,23,1,0.7011261999999999,0.75761783,1,1,0.2,0.7492634,0.71133333,1,1,1
4824,7,6,0,1,0.68577456,0.75385016,1,1,0.2,0.73060495,0.45266667,1,1,1
4825,7,6,1,1,0.6704229,0.75008243,1,1,0.2,0.71194655,0.194,1,1,1
4826,7,6,2,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4827,7,6,3,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4828,7,6,4,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4829,7,6,5,1,0.6621215,0.75216025,1,1,0.2,0.73155797,0.194,1,1,1
4830,7,6,6,1,0.66917175,0.75800574,1,1,0.2,0.7511694,0.194,1,1,1
4831,7,6,7,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.45266667,1,1,1
4832,7,6,8,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.71133333,1,1,1
4833,7,6,9,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4834,7,6,10,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4835,7,6,11,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4836,7,6,12,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4837,7,6,13,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4838,7,6,14,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4839,7,6,15,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4840,7,6,16,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.97,1,1,1
4841,7,6,17,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.71133333,1,1,1
4842,7,6,18,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.45266667,1,1,1
4843,7,6,19,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4844,7,6,20,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4845,7,6,21,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4846,7,6,22,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1
4847,7,6,23,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1
4848,7,0,0,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4849,7,0,1,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4850,7,0,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4851,7,0,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4852,7,0,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1
4853,7,0,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1
4854,7,0,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1
4855,7,0,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4856,7,0,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4857,7,0,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4858,7,0,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4859,7,0,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4860,7,0,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4861,7,0,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4862,7,0,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4863,7,0,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4864,7,0,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4865,7,0,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4866,7,0,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4867,7,0,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
4868,7,0,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1
