,Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
2172,04/07/2018,12:00,N,HB_HUBAVG,39.79
2186,04/07/2018,13:00,N,HB_HUBAVG,33.15
2200,04/07/2018,14:00,N,HB_HUBAVG,30.69
2214,04/07/2018,15:00,N,HB_HUBAVG,29.25
2228,04/07/2018,16:00,N,HB_HUBAVG,25.06
2242,04/07/2018,17:00,N,HB_HUBAVG,26.82
2256,04/07/2018,18:00,N,HB_HUBAVG,26.14
2270,04/07/2018,19:00,N,HB_HUBAVG,26.92
2284,04/07/2018,20:00,N,HB_HUBAVG,33.56
2298,04/07/2018,21:00,N,HB_HUBAVG,46.38
2312,04/07/2018,22:00,N,HB_HUBAVG,32.52
2326,04/07/2018,23:00,N,HB_HUBAVG,26.71
2340,04/07/2018,24:00,N,HB_HUBAVG,24.87
2354,04/08/2018,01:00,N,HB_HUBAVG,23.45
2368,04/08/2018,02:00,N,HB_HUBAVG,21.84
2382,04/08/2018,03:00,N,HB_HUBAVG,21.1
2396,04/08/2018,04:00,N,HB_HUBAVG,20.67
2410,04/08/2018,05:00,N,HB_HUBAVG,20.07
2424,04/08/2018,06:00,N,HB_HUBAVG,21.39
2438,04/08/2018,07:00,N,HB_HUBAVG,23.85
2452,04/08/2018,08:00,N,HB_HUBAVG,24.77
2466,04/08/2018,09:00,N,HB_HUBAVG,27.85
2480,04/08/2018,10:00,N,HB_HUBAVG,26.79
2494,04/08/2018,11:00,N,HB_HUBAVG,22.99
2508,04/08/2018,12:00,N,HB_HUBAVG,21.88
2522,04/08/2018,13:00,N,HB_HUBAVG,21.03
2536,04/08/2018,14:00,N,HB_HUBAVG,21.24
2550,04/08/2018,15:00,N,HB_HUBAVG,21.19
2564,04/08/2018,16:00,N,HB_HUBAVG,22.01
2578,04/08/2018,17:00,N,HB_HUBAVG,22.46
2592,04/08/2018,18:00,N,HB_HUBAVG,24.27
2606,04/08/2018,19:00,N,HB_HUBAVG,23.54
2620,04/08/2018,20:00,N,HB_HUBAVG,34.17
2634,04/08/2018,21:00,N,HB_HUBAVG,42.24
2648,04/08/2018,22:00,N,HB_HUBAVG,23.87
2662,04/08/2018,23:00,N,HB_HUBAVG,22.91
2676,04/08/2018,24:00,N,HB_HUBAVG,21.61
2690,04/09/2018,01:00,N,HB_HUBAVG,21.39
2704,04/09/2018,02:00,N,HB_HUBAVG,21.87
2718,04/09/2018,03:00,N,HB_HUBAVG,21.97
2732,04/09/2018,04:00,N,HB_HUBAVG,22.28
2746,04/09/2018,05:00,N,HB_HUBAVG,23.08
2760,04/09/2018,06:00,N,HB_HUBAVG,26.0
2774,04/09/2018,07:00,N,HB_HUBAVG,44.4
2788,04/09/2018,08:00,N,HB_HUBAVG,37.27
2802,04/09/2018,09:00,N,HB_HUBAVG,36.79
2816,04/09/2018,10:00,N,HB_HUBAVG,39.08
2830,04/09/2018,11:00,N,HB_HUBAVG,33.5
2844,04/09/2018,12:00,N,HB_HUBAVG,35.62
2858,04/09/2018,13:00,N,HB_HUBAVG,36.06
2872,04/09/2018,14:00,N,HB_HUBAVG,40.48
2886,04/09/2018,15:00,N,HB_HUBAVG,39.09
2900,04/09/2018,16:00,N,HB_HUBAVG,37.96
2914,04/09/2018,17:00,N,HB_HUBAVG,41.61
2928,04/09/2018,18:00,N,HB_HUBAVG,31.98
2942,04/09/2018,19:00,N,HB_HUBAVG,29.02
2956,04/09/2018,20:00,N,HB_HUBAVG,30.91
2970,04/09/2018,21:00,N,HB_HUBAVG,32.37
2984,04/09/2018,22:00,N,HB_HUBAVG,27.07
2998,04/09/2018,23:00,N,HB_HUBAVG,24.46
3012,04/09/2018,24:00,N,HB_HUBAVG,23.07
3026,04/10/2018,01:00,N,HB_HUBAVG,16.57
3040,04/10/2018,02:00,N,HB_HUBAVG,16.68
3054,04/10/2018,03:00,N,HB_HUBAVG,16.29
3068,04/10/2018,04:00,N,HB_HUBAVG,16.43
3082,04/10/2018,05:00,N,HB_HUBAVG,18.13
3096,04/10/2018,06:00,N,HB_HUBAVG,20.51
3110,04/10/2018,07:00,N,HB_HUBAVG,34.64
3124,04/10/2018,08:00,N,HB_HUBAVG,33.03
3138,04/10/2018,09:00,N,HB_HUBAVG,31.82
3152,04/10/2018,10:00,N,HB_HUBAVG,31.07
3166,04/10/2018,11:00,N,HB_HUBAVG,30.46
3180,04/10/2018,12:00,N,HB_HUBAVG,28.95
3194,04/10/2018,13:00,N,HB_HUBAVG,27.57
3208,04/10/2018,14:00,N,HB_HUBAVG,30.76
3222,04/10/2018,15:00,N,HB_HUBAVG,29.74
3236,04/10/2018,16:00,N,HB_HUBAVG,30.61
3250,04/10/2018,17:00,N,HB_HUBAVG,32.79
3264,04/10/2018,18:00,N,HB_HUBAVG,29.38
3278,04/10/2018,19:00,N,HB_HUBAVG,26.02
3292,04/10/2018,20:00,N,HB_HUBAVG,26.31
3306,04/10/2018,21:00,N,HB_HUBAVG,26.35
3320,04/10/2018,22:00,N,HB_HUBAVG,21.33
3334,04/10/2018,23:00,N,HB_HUBAVG,19.07
3348,04/10/2018,24:00,N,HB_HUBAVG,16.15
3362,04/11/2018,01:00,N,HB_HUBAVG,10.86
3376,04/11/2018,02:00,N,HB_HUBAVG,10.47
3390,04/11/2018,03:00,N,HB_HUBAVG,9.63
3404,04/11/2018,04:00,N,HB_HUBAVG,9.89
3418,04/11/2018,05:00,N,HB_HUBAVG,10.34
3432,04/11/2018,06:00,N,HB_HUBAVG,12.91
3446,04/11/2018,07:00,N,HB_HUBAVG,19.82
3460,04/11/2018,08:00,N,HB_HUBAVG,18.48
3474,04/11/2018,09:00,N,HB_HUBAVG,17.96
3488,04/11/2018,10:00,N,HB_HUBAVG,18.84
3502,04/11/2018,11:00,N,HB_HUBAVG,19.02
3516,04/11/2018,12:00,N,HB_HUBAVG,19.35
3530,04/11/2018,13:00,N,HB_HUBAVG,21.64
3544,04/11/2018,14:00,N,HB_HUBAVG,23.06
3558,04/11/2018,15:00,N,HB_HUBAVG,24.68
3572,04/11/2018,16:00,N,HB_HUBAVG,27.14
3586,04/11/2018,17:00,N,HB_HUBAVG,26.73
3600,04/11/2018,18:00,N,HB_HUBAVG,21.32
3614,04/11/2018,19:00,N,HB_HUBAVG,20.04
3628,04/11/2018,20:00,N,HB_HUBAVG,21.11
3642,04/11/2018,21:00,N,HB_HUBAVG,24.86
3656,04/11/2018,22:00,N,HB_HUBAVG,18.04
3670,04/11/2018,23:00,N,HB_HUBAVG,15.75
3684,04/11/2018,24:00,N,HB_HUBAVG,12.24
3698,04/12/2018,01:00,N,HB_HUBAVG,9.43
3712,04/12/2018,02:00,N,HB_HUBAVG,5.24
3726,04/12/2018,03:00,N,HB_HUBAVG,4.42
3740,04/12/2018,04:00,N,HB_HUBAVG,5.29
3754,04/12/2018,05:00,N,HB_HUBAVG,5.89
3768,04/12/2018,06:00,N,HB_HUBAVG,10.46
3782,04/12/2018,07:00,N,HB_HUBAVG,17.56
3796,04/12/2018,08:00,N,HB_HUBAVG,16.45
3810,04/12/2018,09:00,N,HB_HUBAVG,17.49
3824,04/12/2018,10:00,N,HB_HUBAVG,19.19
3838,04/12/2018,11:00,N,HB_HUBAVG,18.36
3852,04/12/2018,12:00,N,HB_HUBAVG,18.57
3866,04/12/2018,13:00,N,HB_HUBAVG,19.96
3880,04/12/2018,14:00,N,HB_HUBAVG,20.67
3894,04/12/2018,15:00,N,HB_HUBAVG,25.57
3908,04/12/2018,16:00,N,HB_HUBAVG,30.43
3922,04/12/2018,17:00,N,HB_HUBAVG,33.2
3936,04/12/2018,18:00,N,HB_HUBAVG,27.42
3950,04/12/2018,19:00,N,HB_HUBAVG,21.49
3964,04/12/2018,20:00,N,HB_HUBAVG,20.98
3978,04/12/2018,21:00,N,HB_HUBAVG,24.28
3992,04/12/2018,22:00,N,HB_HUBAVG,18.18
4006,04/12/2018,23:00,N,HB_HUBAVG,16.38
4020,04/12/2018,24:00,N,HB_HUBAVG,14.28
4034,04/13/2018,01:00,N,HB_HUBAVG,13.04
4048,04/13/2018,02:00,N,HB_HUBAVG,10.11
4062,04/13/2018,03:00,N,HB_HUBAVG,9.23
4076,04/13/2018,04:00,N,HB_HUBAVG,9.44
4090,04/13/2018,05:00,N,HB_HUBAVG,10.21
4104,04/13/2018,06:00,N,HB_HUBAVG,14.15
4118,04/13/2018,07:00,N,HB_HUBAVG,19.77
4132,04/13/2018,08:00,N,HB_HUBAVG,17.39
4146,04/13/2018,09:00,N,HB_HUBAVG,16.08
4160,04/13/2018,10:00,N,HB_HUBAVG,16.57
4174,04/13/2018,11:00,N,HB_HUBAVG,17.37
4188,04/13/2018,12:00,N,HB_HUBAVG,18.37
4202,04/13/2018,13:00,N,HB_HUBAVG,21.44
4216,04/13/2018,14:00,N,HB_HUBAVG,21.55
4230,04/13/2018,15:00,N,HB_HUBAVG,27.1
4244,04/13/2018,16:00,N,HB_HUBAVG,30.32
4258,04/13/2018,17:00,N,HB_HUBAVG,34.83
4272,04/13/2018,18:00,N,HB_HUBAVG,29.91
4286,04/13/2018,19:00,N,HB_HUBAVG,22.88
4300,04/13/2018,20:00,N,HB_HUBAVG,25.82
4314,04/13/2018,21:00,N,HB_HUBAVG,30.7
4328,04/13/2018,22:00,N,HB_HUBAVG,22.73
4342,04/13/2018,23:00,N,HB_HUBAVG,21.11
4356,04/13/2018,24:00,N,HB_HUBAVG,17.23
4370,04/14/2018,01:00,N,HB_HUBAVG,15.45
4384,04/14/2018,02:00,N,HB_HUBAVG,14.3
4398,04/14/2018,03:00,N,HB_HUBAVG,12.8
4412,04/14/2018,04:00,N,HB_HUBAVG,10.6
4426,04/14/2018,05:00,N,HB_HUBAVG,10.22
4440,04/14/2018,06:00,N,HB_HUBAVG,9.75
4454,04/14/2018,07:00,N,HB_HUBAVG,13.19
4468,04/14/2018,08:00,N,HB_HUBAVG,13.83
4482,04/14/2018,09:00,N,HB_HUBAVG,15.26
4496,04/14/2018,10:00,N,HB_HUBAVG,16.59
4510,04/14/2018,11:00,N,HB_HUBAVG,16.72
4524,04/14/2018,12:00,N,HB_HUBAVG,16.59
4538,04/14/2018,13:00,N,HB_HUBAVG,15.87
4552,04/14/2018,14:00,N,HB_HUBAVG,15.61
4566,04/14/2018,15:00,N,HB_HUBAVG,14.87
4580,04/14/2018,16:00,N,HB_HUBAVG,15.1
4594,04/14/2018,17:00,N,HB_HUBAVG,15.12
4608,04/14/2018,18:00,N,HB_HUBAVG,15.27
4622,04/14/2018,19:00,N,HB_HUBAVG,15.93
4636,04/14/2018,20:00,N,HB_HUBAVG,19.03
4650,04/14/2018,21:00,N,HB_HUBAVG,34.05
4664,04/14/2018,22:00,N,HB_HUBAVG,29.57
4678,04/14/2018,23:00,N,HB_HUBAVG,28.52
4692,04/14/2018,24:00,N,HB_HUBAVG,22.92
4706,04/15/2018,01:00,N,HB_HUBAVG,23.89
4720,04/15/2018,02:00,N,HB_HUBAVG,21.9
4734,04/15/2018,03:00,N,HB_HUBAVG,21.88
4748,04/15/2018,04:00,N,HB_HUBAVG,21.57
4762,04/15/2018,05:00,N,HB_HUBAVG,22.34
4776,04/15/2018,06:00,N,HB_HUBAVG,22.38
4790,04/15/2018,07:00,N,HB_HUBAVG,23.68
4804,04/15/2018,08:00,N,HB_HUBAVG,27.83
4818,04/15/2018,09:00,N,HB_HUBAVG,31.35
4832,04/15/2018,10:00,N,HB_HUBAVG,31.87
4846,04/15/2018,11:00,N,HB_HUBAVG,28.94
4860,04/15/2018,12:00,N,HB_HUBAVG,23.63
4874,04/15/2018,13:00,N,HB_HUBAVG,22.44
4888,04/15/2018,14:00,N,HB_HUBAVG,22.3
4902,04/15/2018,15:00,N,HB_HUBAVG,22.43
4916,04/15/2018,16:00,N,HB_HUBAVG,22.98
4930,04/15/2018,17:00,N,HB_HUBAVG,23.68
4944,04/15/2018,18:00,N,HB_HUBAVG,25.26
4958,04/15/2018,19:00,N,HB_HUBAVG,26.29
4972,04/15/2018,20:00,N,HB_HUBAVG,36.45
4986,04/15/2018,21:00,N,HB_HUBAVG,37.21
5000,04/15/2018,22:00,N,HB_HUBAVG,22.34
5014,04/15/2018,23:00,N,HB_HUBAVG,22.59
5028,04/15/2018,24:00,N,HB_HUBAVG,17.88
5042,04/16/2018,01:00,N,HB_HUBAVG,15.28
5056,04/16/2018,02:00,N,HB_HUBAVG,10.3
5070,04/16/2018,03:00,N,HB_HUBAVG,9.1
5084,04/16/2018,04:00,N,HB_HUBAVG,8.97
5098,04/16/2018,05:00,N,HB_HUBAVG,11.24
5112,04/16/2018,06:00,N,HB_HUBAVG,16.46
5126,04/16/2018,07:00,N,HB_HUBAVG,29.95
5140,04/16/2018,08:00,N,HB_HUBAVG,28.27
5154,04/16/2018,09:00,N,HB_HUBAVG,23.24
5168,04/16/2018,10:00,N,HB_HUBAVG,19.35
5182,04/16/2018,11:00,N,HB_HUBAVG,17.89
5196,04/16/2018,12:00,N,HB_HUBAVG,17.23
5210,04/16/2018,13:00,N,HB_HUBAVG,15.93
5224,04/16/2018,14:00,N,HB_HUBAVG,15.9
5238,04/16/2018,15:00,N,HB_HUBAVG,17.26
5252,04/16/2018,16:00,N,HB_HUBAVG,18.5
5266,04/16/2018,17:00,N,HB_HUBAVG,19.8
5280,04/16/2018,18:00,N,HB_HUBAVG,20.1
5294,04/16/2018,19:00,N,HB_HUBAVG,18.71
5308,04/16/2018,20:00,N,HB_HUBAVG,20.13
5322,04/16/2018,21:00,N,HB_HUBAVG,21.64
5336,04/16/2018,22:00,N,HB_HUBAVG,16.22
5350,04/16/2018,23:00,N,HB_HUBAVG,14.01
5364,04/16/2018,24:00,N,HB_HUBAVG,11.62
5378,04/17/2018,01:00,N,HB_HUBAVG,9.41
5392,04/17/2018,02:00,N,HB_HUBAVG,6.54
5406,04/17/2018,03:00,N,HB_HUBAVG,6.75
5420,04/17/2018,04:00,N,HB_HUBAVG,7.22
5434,04/17/2018,05:00,N,HB_HUBAVG,7.74
5448,04/17/2018,06:00,N,HB_HUBAVG,11.85
5462,04/17/2018,07:00,N,HB_HUBAVG,14.95
5476,04/17/2018,08:00,N,HB_HUBAVG,15.76
5490,04/17/2018,09:00,N,HB_HUBAVG,15.86
5504,04/17/2018,10:00,N,HB_HUBAVG,17.51
5518,04/17/2018,11:00,N,HB_HUBAVG,17.91
5532,04/17/2018,12:00,N,HB_HUBAVG,18.76
5546,04/17/2018,13:00,N,HB_HUBAVG,20.75
5560,04/17/2018,14:00,N,HB_HUBAVG,21.55
5574,04/17/2018,15:00,N,HB_HUBAVG,25.21
5588,04/17/2018,16:00,N,HB_HUBAVG,29.45
5602,04/17/2018,17:00,N,HB_HUBAVG,35.32
5616,04/17/2018,18:00,N,HB_HUBAVG,31.81
5630,04/17/2018,19:00,N,HB_HUBAVG,24.33
5644,04/17/2018,20:00,N,HB_HUBAVG,22.81
5658,04/17/2018,21:00,N,HB_HUBAVG,28.43
5672,04/17/2018,22:00,N,HB_HUBAVG,20.81
5686,04/17/2018,23:00,N,HB_HUBAVG,18.36
5700,04/17/2018,24:00,N,HB_HUBAVG,16.05
5714,04/18/2018,01:00,N,HB_HUBAVG,12.79
5728,04/18/2018,02:00,N,HB_HUBAVG,11.82
5742,04/18/2018,03:00,N,HB_HUBAVG,11.75
5756,04/18/2018,04:00,N,HB_HUBAVG,11.39
5770,04/18/2018,05:00,N,HB_HUBAVG,12.95
5784,04/18/2018,06:00,N,HB_HUBAVG,15.23
5798,04/18/2018,07:00,N,HB_HUBAVG,18.52
5812,04/18/2018,08:00,N,HB_HUBAVG,16.95
5826,04/18/2018,09:00,N,HB_HUBAVG,16.37
5840,04/18/2018,10:00,N,HB_HUBAVG,17.36
5854,04/18/2018,11:00,N,HB_HUBAVG,20.39
5868,04/18/2018,12:00,N,HB_HUBAVG,22.65
5882,04/18/2018,13:00,N,HB_HUBAVG,24.12
5896,04/18/2018,14:00,N,HB_HUBAVG,28.67
5910,04/18/2018,15:00,N,HB_HUBAVG,33.49
5924,04/18/2018,16:00,N,HB_HUBAVG,41.25
5938,04/18/2018,17:00,N,HB_HUBAVG,53.51
5952,04/18/2018,18:00,N,HB_HUBAVG,43.45
5966,04/18/2018,19:00,N,HB_HUBAVG,36.49
5980,04/18/2018,20:00,N,HB_HUBAVG,42.73
5994,04/18/2018,21:00,N,HB_HUBAVG,48.79
6008,04/18/2018,22:00,N,HB_HUBAVG,29.36
6022,04/18/2018,23:00,N,HB_HUBAVG,27.29
6036,04/18/2018,24:00,N,HB_HUBAVG,24.44
6050,04/19/2018,01:00,N,HB_HUBAVG,18.5
6064,04/19/2018,02:00,N,HB_HUBAVG,17.6
6078,04/19/2018,03:00,N,HB_HUBAVG,16.46
6092,04/19/2018,04:00,N,HB_HUBAVG,16.45
6106,04/19/2018,05:00,N,HB_HUBAVG,17.97
6120,04/19/2018,06:00,N,HB_HUBAVG,19.88
6134,04/19/2018,07:00,N,HB_HUBAVG,24.54
6148,04/19/2018,08:00,N,HB_HUBAVG,22.73
6162,04/19/2018,09:00,N,HB_HUBAVG,24.17
6176,04/19/2018,10:00,N,HB_HUBAVG,23.22
6190,04/19/2018,11:00,N,HB_HUBAVG,28.35
6204,04/19/2018,12:00,N,HB_HUBAVG,22.6
6218,04/19/2018,13:00,N,HB_HUBAVG,22.3
6232,04/19/2018,14:00,N,HB_HUBAVG,22.51
6246,04/19/2018,15:00,N,HB_HUBAVG,25.24
6260,04/19/2018,16:00,N,HB_HUBAVG,28.68
6274,04/19/2018,17:00,N,HB_HUBAVG,30.15
6288,04/19/2018,18:00,N,HB_HUBAVG,23.28
6302,04/19/2018,19:00,N,HB_HUBAVG,21.37
6316,04/19/2018,20:00,N,HB_HUBAVG,21.52
6330,04/19/2018,21:00,N,HB_HUBAVG,27.94
6344,04/19/2018,22:00,N,HB_HUBAVG,20.72
6358,04/19/2018,23:00,N,HB_HUBAVG,23.21
6372,04/19/2018,24:00,N,HB_HUBAVG,17.11
6386,04/20/2018,01:00,N,HB_HUBAVG,13.12
6400,04/20/2018,02:00,N,HB_HUBAVG,12.47
6414,04/20/2018,03:00,N,HB_HUBAVG,12.31
6428,04/20/2018,04:00,N,HB_HUBAVG,12.58
6442,04/20/2018,05:00,N,HB_HUBAVG,12.96
6456,04/20/2018,06:00,N,HB_HUBAVG,15.59
6470,04/20/2018,07:00,N,HB_HUBAVG,26.63
6484,04/20/2018,08:00,N,HB_HUBAVG,19.69
6498,04/20/2018,09:00,N,HB_HUBAVG,17.65
6512,04/20/2018,10:00,N,HB_HUBAVG,17.65
6526,04/20/2018,11:00,N,HB_HUBAVG,17.96
6540,04/20/2018,12:00,N,HB_HUBAVG,18.28
6554,04/20/2018,13:00,N,HB_HUBAVG,17.7
6568,04/20/2018,14:00,N,HB_HUBAVG,18.11
6582,04/20/2018,15:00,N,HB_HUBAVG,17.15
6596,04/20/2018,16:00,N,HB_HUBAVG,17.31
6610,04/20/2018,17:00,N,HB_HUBAVG,17.86
6624,04/20/2018,18:00,N,HB_HUBAVG,16.53
6638,04/20/2018,19:00,N,HB_HUBAVG,16.28
6652,04/20/2018,20:00,N,HB_HUBAVG,17.52
6666,04/20/2018,21:00,N,HB_HUBAVG,23.37
6680,04/20/2018,22:00,N,HB_HUBAVG,18.79
6694,04/20/2018,23:00,N,HB_HUBAVG,17.74
6708,04/20/2018,24:00,N,HB_HUBAVG,15.99
6722,04/21/2018,01:00,N,HB_HUBAVG,15.31
6736,04/21/2018,02:00,N,HB_HUBAVG,14.57
6750,04/21/2018,03:00,N,HB_HUBAVG,14.21
6764,04/21/2018,04:00,N,HB_HUBAVG,14.31
6778,04/21/2018,05:00,N,HB_HUBAVG,14.45
6792,04/21/2018,06:00,N,HB_HUBAVG,15.23
6806,04/21/2018,07:00,N,HB_HUBAVG,19.6
6820,04/21/2018,08:00,N,HB_HUBAVG,19.27
6834,04/21/2018,09:00,N,HB_HUBAVG,20.55
6848,04/21/2018,10:00,N,HB_HUBAVG,26.9
6862,04/21/2018,11:00,N,HB_HUBAVG,25.76
6876,04/21/2018,12:00,N,HB_HUBAVG,29.25
6890,04/21/2018,13:00,N,HB_HUBAVG,25.04
6904,04/21/2018,14:00,N,HB_HUBAVG,27.71
6918,04/21/2018,15:00,N,HB_HUBAVG,23.04
6932,04/21/2018,16:00,N,HB_HUBAVG,22.78
6946,04/21/2018,17:00,N,HB_HUBAVG,24.31
6960,04/21/2018,18:00,N,HB_HUBAVG,23.9
6974,04/21/2018,19:00,N,HB_HUBAVG,19.75
6988,04/21/2018,20:00,N,HB_HUBAVG,20.83
7002,04/21/2018,21:00,N,HB_HUBAVG,25.92
7016,04/21/2018,22:00,N,HB_HUBAVG,20.81
7030,04/21/2018,23:00,N,HB_HUBAVG,20.03
7044,04/21/2018,24:00,N,HB_HUBAVG,19.06
7058,04/22/2018,01:00,N,HB_HUBAVG,16.72
7072,04/22/2018,02:00,N,HB_HUBAVG,16.33
7086,04/22/2018,03:00,N,HB_HUBAVG,17.15
7100,04/22/2018,04:00,N,HB_HUBAVG,16.47
7114,04/22/2018,05:00,N,HB_HUBAVG,19.55
7128,04/22/2018,06:00,N,HB_HUBAVG,18.41
7142,04/22/2018,07:00,N,HB_HUBAVG,21.18
7156,04/22/2018,08:00,N,HB_HUBAVG,20.11
7170,04/22/2018,09:00,N,HB_HUBAVG,22.06
7184,04/22/2018,10:00,N,HB_HUBAVG,22.41
7198,04/22/2018,11:00,N,HB_HUBAVG,22.85
7212,04/22/2018,12:00,N,HB_HUBAVG,22.92
7226,04/22/2018,13:00,N,HB_HUBAVG,22.89
7240,04/22/2018,14:00,N,HB_HUBAVG,23.43
7254,04/22/2018,15:00,N,HB_HUBAVG,24.68
7268,04/22/2018,16:00,N,HB_HUBAVG,26.98
7282,04/22/2018,17:00,N,HB_HUBAVG,28.25
7296,04/22/2018,18:00,N,HB_HUBAVG,32.44
7310,04/22/2018,19:00,N,HB_HUBAVG,27.83
7324,04/22/2018,20:00,N,HB_HUBAVG,31.39
7338,04/22/2018,21:00,N,HB_HUBAVG,42.95
7352,04/22/2018,22:00,N,HB_HUBAVG,26.41
7366,04/22/2018,23:00,N,HB_HUBAVG,25.39
7380,04/22/2018,24:00,N,HB_HUBAVG,22.93
7394,04/23/2018,01:00,N,HB_HUBAVG,19.49
7408,04/23/2018,02:00,N,HB_HUBAVG,18.82
7422,04/23/2018,03:00,N,HB_HUBAVG,18.5
7436,04/23/2018,04:00,N,HB_HUBAVG,18.46
7450,04/23/2018,05:00,N,HB_HUBAVG,19.02
7464,04/23/2018,06:00,N,HB_HUBAVG,20.07
7478,04/23/2018,07:00,N,HB_HUBAVG,25.52
7492,04/23/2018,08:00,N,HB_HUBAVG,24.38
7506,04/23/2018,09:00,N,HB_HUBAVG,24.46
7520,04/23/2018,10:00,N,HB_HUBAVG,26.23
7534,04/23/2018,11:00,N,HB_HUBAVG,25.45
7548,04/23/2018,12:00,N,HB_HUBAVG,24.56
7562,04/23/2018,13:00,N,HB_HUBAVG,25.89
7576,04/23/2018,14:00,N,HB_HUBAVG,30.24
7590,04/23/2018,15:00,N,HB_HUBAVG,33.73
7604,04/23/2018,16:00,N,HB_HUBAVG,37.28
7618,04/23/2018,17:00,N,HB_HUBAVG,49.43
7632,04/23/2018,18:00,N,HB_HUBAVG,44.02
7646,04/23/2018,19:00,N,HB_HUBAVG,29.59
7660,04/23/2018,20:00,N,HB_HUBAVG,28.51
7674,04/23/2018,21:00,N,HB_HUBAVG,29.64
7688,04/23/2018,22:00,N,HB_HUBAVG,22.57
7702,04/23/2018,23:00,N,HB_HUBAVG,22.21
7716,04/23/2018,24:00,N,HB_HUBAVG,18.74
7730,04/24/2018,01:00,N,HB_HUBAVG,13.29
7744,04/24/2018,02:00,N,HB_HUBAVG,11.95
7758,04/24/2018,03:00,N,HB_HUBAVG,11.4
7772,04/24/2018,04:00,N,HB_HUBAVG,10.69
7786,04/24/2018,05:00,N,HB_HUBAVG,14.93
7800,04/24/2018,06:00,N,HB_HUBAVG,17.47
7814,04/24/2018,07:00,N,HB_HUBAVG,22.22
7828,04/24/2018,08:00,N,HB_HUBAVG,22.77
7842,04/24/2018,09:00,N,HB_HUBAVG,23.13
7856,04/24/2018,10:00,N,HB_HUBAVG,23.6
7870,04/24/2018,11:00,N,HB_HUBAVG,23.34
7884,04/24/2018,12:00,N,HB_HUBAVG,23.19
7898,04/24/2018,13:00,N,HB_HUBAVG,25.59
7912,04/24/2018,14:00,N,HB_HUBAVG,30.79
7926,04/24/2018,15:00,N,HB_HUBAVG,35.34
7940,04/24/2018,16:00,N,HB_HUBAVG,49.28
7954,04/24/2018,17:00,N,HB_HUBAVG,48.76
7968,04/24/2018,18:00,N,HB_HUBAVG,34.64
7982,04/24/2018,19:00,N,HB_HUBAVG,29.25
7996,04/24/2018,20:00,N,HB_HUBAVG,25.9
8010,04/24/2018,21:00,N,HB_HUBAVG,28.94
8024,04/24/2018,22:00,N,HB_HUBAVG,22.34
8038,04/24/2018,23:00,N,HB_HUBAVG,19.82
8052,04/24/2018,24:00,N,HB_HUBAVG,17.38
8066,04/25/2018,01:00,N,HB_HUBAVG,15.5
8080,04/25/2018,02:00,N,HB_HUBAVG,14.15
8094,04/25/2018,03:00,N,HB_HUBAVG,13.91
8108,04/25/2018,04:00,N,HB_HUBAVG,13.26
8122,04/25/2018,05:00,N,HB_HUBAVG,13.65
8136,04/25/2018,06:00,N,HB_HUBAVG,14.87
8150,04/25/2018,07:00,N,HB_HUBAVG,19.07
8164,04/25/2018,08:00,N,HB_HUBAVG,18.6
8178,04/25/2018,09:00,N,HB_HUBAVG,19.5
8192,04/25/2018,10:00,N,HB_HUBAVG,20.36
8206,04/25/2018,11:00,N,HB_HUBAVG,22.38
8220,04/25/2018,12:00,N,HB_HUBAVG,22.26
8234,04/25/2018,13:00,N,HB_HUBAVG,25.44
8248,04/25/2018,14:00,N,HB_HUBAVG,27.45
8262,04/25/2018,15:00,N,HB_HUBAVG,27.37
8276,04/25/2018,16:00,N,HB_HUBAVG,30.73
8290,04/25/2018,17:00,N,HB_HUBAVG,33.57
8304,04/25/2018,18:00,N,HB_HUBAVG,32.14
8318,04/25/2018,19:00,N,HB_HUBAVG,28.3
8332,04/25/2018,20:00,N,HB_HUBAVG,31.59
8346,04/25/2018,21:00,N,HB_HUBAVG,47.38
8360,04/25/2018,22:00,N,HB_HUBAVG,27.43
8374,04/25/2018,23:00,N,HB_HUBAVG,25.11
8388,04/25/2018,24:00,N,HB_HUBAVG,23.02
8402,04/26/2018,01:00,N,HB_HUBAVG,21.68
8416,04/26/2018,02:00,N,HB_HUBAVG,19.39
8430,04/26/2018,03:00,N,HB_HUBAVG,18.55
8444,04/26/2018,04:00,N,HB_HUBAVG,17.97
8458,04/26/2018,05:00,N,HB_HUBAVG,18.15
8472,04/26/2018,06:00,N,HB_HUBAVG,21.1
8486,04/26/2018,07:00,N,HB_HUBAVG,23.77
8500,04/26/2018,08:00,N,HB_HUBAVG,24.05
8514,04/26/2018,09:00,N,HB_HUBAVG,23.93
8528,04/26/2018,10:00,N,HB_HUBAVG,25.42
8542,04/26/2018,11:00,N,HB_HUBAVG,26.0
8556,04/26/2018,12:00,N,HB_HUBAVG,23.27
8570,04/26/2018,13:00,N,HB_HUBAVG,25.05
8584,04/26/2018,14:00,N,HB_HUBAVG,29.14
8598,04/26/2018,15:00,N,HB_HUBAVG,27.6
8612,04/26/2018,16:00,N,HB_HUBAVG,29.63
8626,04/26/2018,17:00,N,HB_HUBAVG,42.49
8640,04/26/2018,18:00,N,HB_HUBAVG,30.1
8654,04/26/2018,19:00,N,HB_HUBAVG,26.15
8668,04/26/2018,20:00,N,HB_HUBAVG,24.69
